300m,Women,33.19,1343.0
400m,Women,46.68,1343.0
400mH,Women,49.75,1343.0
4x100m,Women,39.54,1343.0
4x200m,Women,1:22.02,1343.0
4x400m,Women,3:06.77,1343.0
200m,Women,21.03,1342.0
300m,Women,33.21,1342.0
400m,Women,46.7,1342.0
400mH,Women,49.78,1342.0
4x100m,Women,39.56,1342.0
4x200m,Women,1:22.07,1342.0
4x400m,Women,3:06.88,1342.0
100m,Women,10.37,1341.0
100mH,Women,11.64,1341.0
200m,Women,21.04,1341.0
300m,Women,33.23,1341.0
400m,Women,46.73,1341.0
400mH,Women,49.81,1341.0
4x100m,Women,39.58,1341.0
4x200m,Women,1:22.12,1341.0
4x400m,Women,3:06.99,1341.0
100mH,Women,11.65,1340.0
200m,Women,21.05,1340.0
300m,Women,33.24,1340.0
400m,Women,46.75,1340.0
400mH,Women,49.84,1340.0
4x100m,Women,39.6,1340.0
4x200m,Women,1:22.17,1340.0
4x400m,Women,3:07.10,1340.0
100m,Women,10.38,1339.0
200m,Women,21.06,1339.0
300m,Women,33.26,1339.0
400m,Women,46.77,1339.0
400mH,Women,49.87,1339.0
4x100m,Women,39.62,1339.0
4x200m,Women,1:22.22,1339.0
4x400m,Women,3:07.21,1339.0
100mH,Women,11.66,1338.0
200m,Women,21.07,1338.0
300m,Women,33.28,1338.0
400m,Women,46.8,1338.0
400mH,Women,49.9,1338.0
4x100m,Women,39.65,1338.0
4x200m,Women,1:22.26,1338.0
4x400m,Women,3:07.32,1338.0
100m,Women,10.39,1337.0
100mH,Women,11.67,1337.0
300m,Women,33.29,1337.0
400m,Women,46.82,1337.0
400mH,Women,49.93,1337.0
4x100m,Women,39.67,1337.0
4x200m,Women,1:22.31,1337.0
4x400m,Women,3:07.43,1337.0
200m,Women,21.08,1336.0
300m,Women,33.31,1336.0
400m,Women,46.84,1336.0
400mH,Women,49.96,1336.0
4x100m,Women,39.69,1336.0
4x200m,Women,1:22.36,1336.0
4x400m,Women,3:07.54,1336.0
100mH,Women,11.68,1335.0
200m,Women,21.09,1335.0
300m,Women,33.32,1335.0
400m,Women,46.87,1335.0
400mH,Women,49.99,1335.0
4x100m,Women,39.71,1335.0
4x200m,Women,1:22.41,1335.0
4x400m,Women,3:07.65,1335.0
100m,Women,10.4,1334.0
100mH,Women,11.69,1334.0
200m,Women,21.1,1334.0
300m,Women,33.34,1334.0
400m,Women,46.89,1334.0
400mH,Women,50.02,1334.0
4x100m,Women,39.73,1334.0
4x200m,Women,1:22.46,1334.0
4x400m,Women,3:07.76,1334.0
200m,Women,21.11,1333.0
300m,Women,33.36,1333.0
400m,Women,46.91,1333.0
400mH,Women,50.05,1333.0
4x100m,Women,39.76,1333.0
4x200m,Women,1:22.51,1333.0
4x400m,Women,3:07.87,1333.0
100m,Women,10.41,1332.0
100mH,Women,11.7,1332.0
200m,Women,21.12,1332.0
300m,Women,33.37,1332.0
400m,Women,46.94,1332.0
400mH,Women,50.08,1332.0
4x100m,Women,39.78,1332.0
4x200m,Women,1:22.55,1332.0
4x400m,Women,3:07.98,1332.0
100mH,Women,11.71,1331.0
200m,Women,21.13,1331.0
300m,Women,33.39,1331.0
400m,Women,46.96,1331.0
400mH,Women,50.11,1331.0
4x100m,Women,39.8,1331.0
4x200m,Women,1:22.60,1331.0
4x400m,Women,3:08.09,1331.0
100m,Women,10.42,1330.0
200m,Women,21.14,1330.0
300m,Women,33.41,1330.0
400m,Women,46.99,1330.0
400mH,Women,50.14,1330.0
4x100m,Women,39.82,1330.0
4x200m,Women,1:22.65,1330.0
4x400m,Women,3:08.19,1330.0
100mH,Women,11.72,1329.0
200m,Women,21.15,1329.0
300m,Women,33.42,1329.0
400m,Women,47.01,1329.0
400mH,Women,50.17,1329.0
4x100m,Women,39.84,1329.0
4x200m,Women,1:22.70,1329.0
4x400m,Women,3:08.30,1329.0
100mH,Women,11.73,1328.0
200m,Women,21.16,1328.0
300m,Women,33.44,1328.0
400m,Women,47.03,1328.0
400mH,Women,50.2,1328.0
4x100m,Women,39.86,1328.0
4x200m,Women,1:22.75,1328.0
4x400m,Women,3:08.41,1328.0
100m,Women,10.43,1327.0
100mH,Women,11.74,1327.0
200m,Women,21.17,1327.0
300m,Women,33.46,1327.0
400m,Women,47.06,1327.0
400mH,Women,50.23,1327.0
4x100m,Women,39.89,1327.0
4x200m,Women,1:22.80,1327.0
4x400m,Women,3:08.52,1327.0
200m,Women,21.18,1326.0
300m,Women,33.47,1326.0
400m,Women,47.08,1326.0
400mH,Women,50.26,1326.0
4x100m,Women,39.91,1326.0
4x200m,Women,1:22.85,1326.0
4x400m,Women,3:08.63,1326.0
100m,Women,10.44,1325.0
100mH,Women,11.75,1325.0
300m,Women,33.49,1325.0
400m,Women,47.1,1325.0
400mH,Women,50.29,1325.0
4x100m,Women,39.93,1325.0
4x200m,Women,1:22.90,1325.0
4x400m,Women,3:08.74,1325.0
100mH,Women,11.76,1324.0
200m,Women,21.19,1324.0
300m,Women,33.5,1324.0
400m,Women,47.13,1324.0
400mH,Women,50.32,1324.0
4x100m,Women,39.95,1324.0
4x200m,Women,1:22.94,1324.0
4x400m,Women,3:08.85,1324.0
100m,Women,10.45,1323.0
200m,Women,21.2,1323.0
300m,Women,33.52,1323.0
400m,Women,47.15,1323.0
400mH,Women,50.35,1323.0
4x100m,Women,39.97,1323.0
4x200m,Women,1:22.99,1323.0
4x400m,Women,3:08.96,1323.0
100mH,Women,11.77,1322.0
200m,Women,21.21,1322.0
300m,Women,33.54,1322.0
400m,Women,47.18,1322.0
400mH,Women,50.38,1322.0
4x100m,Women,40.0,1322.0
4x200m,Women,1:23.04,1322.0
4x400m,Women,3:09.07,1322.0
100m,Women,10.46,1321.0
100mH,Women,11.78,1321.0
200m,Women,21.22,1321.0
300m,Women,33.55,1321.0
400m,Women,47.2,1321.0
400mH,Women,50.41,1321.0
4x100m,Women,40.02,1321.0
4x200m,Women,1:23.09,1321.0
4x400m,Women,3:09.18,1321.0
200m,Women,21.23,1320.0
300m,Women,33.57,1320.0
400m,Women,47.22,1320.0
400mH,Women,50.44,1320.0
4x100m,Women,40.04,1320.0
4x200m,Women,1:23.14,1320.0
4x400m,Women,3:09.29,1320.0
100mH,Women,11.79,1319.0
200m,Women,21.24,1319.0
300m,Women,33.59,1319.0
400m,Women,47.25,1319.0
400mH,Women,50.47,1319.0
4x100m,Women,40.06,1319.0
4x200m,Women,1:23.19,1319.0
4x400m,Women,3:09.40,1319.0
100m,Women,10.47,1318.0
100mH,Women,11.8,1318.0
200m,Women,21.25,1318.0
300m,Women,33.6,1318.0
400m,Women,47.27,1318.0
400mH,Women,50.5,1318.0
4x100m,Women,40.08,1318.0
4x200m,Women,1:23.24,1318.0
4x400m,Women,3:09.51,1318.0
200m,Women,21.26,1317.0
300m,Women,33.62,1317.0
400m,Women,47.29,1317.0
400mH,Women,50.53,1317.0
4x100m,Women,40.11,1317.0
4x200m,Women,1:23.29,1317.0
4x400m,Women,3:09.62,1317.0
100m,Women,10.48,1316.0
100mH,Women,11.81,1316.0
200m,Women,21.27,1316.0
300m,Women,33.64,1316.0
400m,Women,47.32,1316.0
400mH,Women,50.56,1316.0
4x100m,Women,40.13,1316.0
4x200m,Women,1:23.33,1316.0
4x400m,Women,3:09.73,1316.0
100mH,Women,11.82,1315.0
200m,Women,21.28,1315.0
300m,Women,33.65,1315.0
400m,Women,47.34,1315.0
400mH,Women,50.59,1315.0
4x100m,Women,40.15,1315.0
4x200m,Women,1:23.38,1315.0
4x400m,Women,3:09.85,1315.0
100m,Women,10.49,1314.0
200m,Women,21.29,1314.0
300m,Women,33.67,1314.0
400m,Women,47.37,1314.0
400mH,Women,50.62,1314.0
4x100m,Women,40.17,1314.0
4x200m,Women,1:23.43,1314.0
4x400m,Women,3:09.96,1314.0
100mH,Women,11.83,1313.0
200m,Women,21.3,1313.0
300m,Women,33.69,1313.0
400m,Women,47.39,1313.0
400mH,Women,50.65,1313.0
4x100m,Women,40.19,1313.0
4x200m,Women,1:23.48,1313.0
4x400m,Women,3:10.07,1313.0
100mH,Women,11.84,1312.0
300m,Women,33.7,1312.0
400m,Women,47.41,1312.0
400mH,Women,50.68,1312.0
4x100m,Women,40.22,1312.0
4x200m,Women,1:23.53,1312.0
4x400m,Women,3:10.18,1312.0
100m,Women,10.5,1311.0
100mH,Women,11.85,1311.0
200m,Women,21.31,1311.0
300m,Women,33.72,1311.0
400m,Women,47.44,1311.0
400mH,Women,50.71,1311.0
4x100m,Women,40.24,1311.0
4x200m,Women,1:23.58,1311.0
4x400m,Women,3:10.29,1311.0
200m,Women,21.32,1310.0
300m,Women,33.73,1310.0
400m,Women,47.46,1310.0
400mH,Women,50.74,1310.0
4x100m,Women,40.26,1310.0
4x200m,Women,1:23.63,1310.0
4x400m,Women,3:10.40,1310.0
100m,Women,10.51,1309.0
100mH,Women,11.86,1309.0
200m,Women,21.33,1309.0
300m,Women,33.75,1309.0
400m,Women,47.49,1309.0
400mH,Women,50.77,1309.0
4x100m,Women,40.28,1309.0
4x200m,Women,1:23.68,1309.0
4x400m,Women,3:10.51,1309.0
100mH,Women,11.87,1308.0
200m,Women,21.34,1308.0
300m,Women,33.77,1308.0
400m,Women,47.51,1308.0
400mH,Women,50.8,1308.0
4x100m,Women,40.3,1308.0
4x200m,Women,1:23.73,1308.0
4x400m,Women,3:10.62,1308.0
100m,Women,10.52,1307.0
200m,Women,21.35,1307.0
300m,Women,33.78,1307.0
400m,Women,47.53,1307.0
400mH,Women,50.83,1307.0
4x100m,Women,40.33,1307.0
4x200m,Women,1:23.78,1307.0
4x400m,Women,3:10.73,1307.0
100mH,Women,11.88,1306.0
200m,Women,21.36,1306.0
300m,Women,33.8,1306.0
400m,Women,47.56,1306.0
400mH,Women,50.86,1306.0
4x100m,Women,40.35,1306.0
4x200m,Women,1:23.82,1306.0
4x400m,Women,3:10.84,1306.0
100m,Women,10.53,1305.0
100mH,Women,11.89,1305.0
200m,Women,21.37,1305.0
300m,Women,33.82,1305.0
400m,Women,47.58,1305.0
400mH,Women,50.89,1305.0
4x100m,Women,40.37,1305.0
4x200m,Women,1:23.87,1305.0
4x400m,Women,3:10.95,1305.0
200m,Women,21.38,1304.0
300m,Women,33.83,1304.0
400m,Women,47.6,1304.0
400mH,Women,50.92,1304.0
4x100m,Women,40.39,1304.0
4x200m,Women,1:23.92,1304.0
4x400m,Women,3:11.06,1304.0
100mH,Women,11.9,1303.0
200m,Women,21.39,1303.0
300m,Women,33.85,1303.0
400m,Women,47.63,1303.0
400mH,Women,50.95,1303.0
4x100m,Women,40.41,1303.0
4x200m,Women,1:23.97,1303.0
4x400m,Women,3:11.17,1303.0
100m,Women,10.54,1302.0
100mH,Women,11.91,1302.0
200m,Women,21.4,1302.0
300m,Women,33.87,1302.0
400m,Women,47.65,1302.0
400mH,Women,50.98,1302.0
4x100m,Women,40.44,1302.0
4x200m,Women,1:24.02,1302.0
4x400m,Women,3:11.28,1302.0
100mH,Women,11.92,1301.0
200m,Women,21.41,1301.0
300m,Women,33.88,1301.0
400m,Women,47.68,1301.0
400mH,Women,51.02,1301.0
4x100m,Women,40.46,1301.0
4x200m,Women,1:24.07,1301.0
4x400m,Women,3:11.39,1301.0
100m,Women,10.55,1300.0
200m,Women,21.42,1300.0
300m,Women,33.9,1300.0
400m,Women,47.7,1300.0
400mH,Women,51.05,1300.0
4x100m,Women,40.48,1300.0
4x200m,Women,1:24.12,1300.0
4x400m,Women,3:11.50,1300.0
100mH,Women,11.93,1299.0
300m,Women,33.92,1299.0
400m,Women,47.72,1299.0
400mH,Women,51.08,1299.0
4x100m,Women,40.5,1299.0
4x200m,Women,1:24.17,1299.0
4x400m,Women,3:11.62,1299.0
100m,Women,10.56,1298.0
100mH,Women,11.94,1298.0
200m,Women,21.43,1298.0
300m,Women,33.93,1298.0
400m,Women,47.75,1298.0
400mH,Women,51.11,1298.0
4x100m,Women,40.53,1298.0
4x200m,Women,1:24.22,1298.0
4x400m,Women,3:11.73,1298.0
200m,Women,21.44,1297.0
300m,Women,33.95,1297.0
400m,Women,47.77,1297.0
400mH,Women,51.14,1297.0
4x100m,Women,40.55,1297.0
4x200m,Women,1:24.27,1297.0
4x400m,Women,3:11.84,1297.0
100mH,Women,11.95,1296.0
200m,Women,21.45,1296.0
300m,Women,33.97,1296.0
400m,Women,47.8,1296.0
400mH,Women,51.17,1296.0
4x100m,Women,40.57,1296.0
4x200m,Women,1:24.32,1296.0
4x400m,Women,3:11.95,1296.0
100m,Women,10.57,1295.0
100mH,Women,11.96,1295.0
200m,Women,21.46,1295.0
300m,Women,33.98,1295.0
400m,Women,47.82,1295.0
400mH,Women,51.2,1295.0
4x100m,Women,40.59,1295.0
4x200m,Women,1:24.37,1295.0
4x400m,Women,3:12.06,1295.0
200m,Women,21.47,1294.0
300m,Women,34.0,1294.0
400m,Women,47.84,1294.0
400mH,Women,51.23,1294.0
4x100m,Women,40.61,1294.0
4x200m,Women,1:24.41,1294.0
4x400m,Women,3:12.17,1294.0
100m,Women,10.58,1293.0
100mH,Women,11.97,1293.0
200m,Women,21.48,1293.0
300m,Women,34.02,1293.0
400m,Women,47.87,1293.0
400mH,Women,51.26,1293.0
4x100m,Women,40.64,1293.0
4x200m,Women,1:24.46,1293.0
4x400m,Women,3:12.28,1293.0
100mH,Women,11.98,1292.0
200m,Women,21.49,1292.0
300m,Women,34.03,1292.0
400m,Women,47.89,1292.0
400mH,Women,51.29,1292.0
4x100m,Women,40.66,1292.0
4x200m,Women,1:24.51,1292.0
4x400m,Women,3:12.39,1292.0
100m,Women,10.59,1291.0
200m,Women,21.5,1291.0
300m,Women,34.05,1291.0
400m,Women,47.92,1291.0
400mH,Women,51.32,1291.0
4x100m,Women,40.68,1291.0
4x200m,Women,1:24.56,1291.0
4x400m,Women,3:12.51,1291.0
100mH,Women,11.99,1290.0
200m,Women,21.51,1290.0
300m,Women,34.07,1290.0
400m,Women,47.94,1290.0
400mH,Women,51.35,1290.0
4x100m,Women,40.7,1290.0
4x200m,Women,1:24.61,1290.0
4x400m,Women,3:12.62,1290.0
100m,Women,10.6,1289.0
100mH,Women,12.0,1289.0
200m,Women,21.52,1289.0
300m,Women,34.08,1289.0
400m,Women,47.96,1289.0
400mH,Women,51.38,1289.0
4x100m,Women,40.72,1289.0
4x200m,Women,1:24.66,1289.0
4x400m,Women,3:12.73,1289.0
100mH,Women,12.01,1288.0
200m,Women,21.53,1288.0
300m,Women,34.1,1288.0
400m,Women,47.99,1288.0
400mH,Women,51.41,1288.0
4x100m,Women,40.75,1288.0
4x200m,Women,1:24.71,1288.0
4x400m,Women,3:12.84,1288.0
200m,Women,21.54,1287.0
300m,Women,34.12,1287.0
400m,Women,48.01,1287.0
400mH,Women,51.44,1287.0
4x100m,Women,40.77,1287.0
4x200m,Women,1:24.76,1287.0
4x400m,Women,3:12.95,1287.0
100m,Women,10.61,1286.0
100mH,Women,12.02,1286.0
200m,Women,21.55,1286.0
300m,Women,34.13,1286.0
400m,Women,48.04,1286.0
400mH,Women,51.47,1286.0
4x100m,Women,40.79,1286.0
4x200m,Women,1:24.81,1286.0
4x400m,Women,3:13.06,1286.0
100mH,Women,12.03,1285.0
300m,Women,34.15,1285.0
400m,Women,48.06,1285.0
400mH,Women,51.5,1285.0
4x100m,Women,40.81,1285.0
4x200m,Women,1:24.86,1285.0
4x400m,Women,3:13.17,1285.0
100m,Women,10.62,1284.0
200m,Women,21.56,1284.0
300m,Women,34.17,1284.0
400m,Women,48.09,1284.0
400mH,Women,51.53,1284.0
4x100m,Women,40.84,1284.0
4x200m,Women,1:24.91,1284.0
4x400m,Women,3:13.29,1284.0
100mH,Women,12.04,1283.0
200m,Women,21.57,1283.0
300m,Women,34.18,1283.0
400m,Women,48.11,1283.0
400mH,Women,51.56,1283.0
4x100m,Women,40.86,1283.0
4x200m,Women,1:24.96,1283.0
4x400m,Women,3:13.40,1283.0
100m,Women,10.63,1282.0
100mH,Women,12.05,1282.0
200m,Women,21.58,1282.0
300m,Women,34.2,1282.0
400m,Women,48.13,1282.0
400mH,Women,51.59,1282.0
4x100m,Women,40.88,1282.0
4x200m,Women,1:25.01,1282.0
4x400m,Women,3:13.51,1282.0
200m,Women,21.59,1281.0
300m,Women,34.22,1281.0
400m,Women,48.16,1281.0
400mH,Women,51.62,1281.0
4x100m,Women,40.9,1281.0
4x200m,Women,1:25.06,1281.0
4x400m,Women,3:13.62,1281.0
100m,Women,10.64,1280.0
100mH,Women,12.06,1280.0
200m,Women,21.6,1280.0
300m,Women,34.23,1280.0
400m,Women,48.18,1280.0
400mH,Women,51.66,1280.0
4x100m,Women,40.92,1280.0
4x200m,Women,1:25.11,1280.0
4x400m,Women,3:13.73,1280.0
100mH,Women,12.07,1279.0
200m,Women,21.61,1279.0
300m,Women,34.25,1279.0
400m,Women,48.21,1279.0
400mH,Women,51.69,1279.0
4x100m,Women,40.95,1279.0
4x200m,Women,1:25.16,1279.0
4x400m,Women,3:13.84,1279.0
100mH,Women,12.08,1278.0
200m,Women,21.62,1278.0
300m,Women,34.27,1278.0
400m,Women,48.23,1278.0
400mH,Women,51.72,1278.0
4x100m,Women,40.97,1278.0
4x200m,Women,1:25.21,1278.0
4x400m,Women,3:13.96,1278.0
100m,Women,10.65,1277.0
200m,Women,21.63,1277.0
300m,Women,34.28,1277.0
400m,Women,48.25,1277.0
400mH,Women,51.75,1277.0
4x100m,Women,40.99,1277.0
4x200m,Women,1:25.26,1277.0
4x400m,Women,3:14.07,1277.0
100mH,Women,12.09,1276.0
200m,Women,21.64,1276.0
300m,Women,34.3,1276.0
400m,Women,48.28,1276.0
400mH,Women,51.78,1276.0
4x100m,Women,41.01,1276.0
4x200m,Women,1:25.31,1276.0
4x400m,Women,3:14.18,1276.0
100m,Women,10.66,1275.0
100mH,Women,12.1,1275.0
200m,Women,21.65,1275.0
300m,Women,34.32,1275.0
400m,Women,48.3,1275.0
400mH,Women,51.81,1275.0
4x100m,Women,41.04,1275.0
4x200m,Women,1:25.35,1275.0
4x400m,Women,3:14.29,1275.0
200m,Women,21.66,1274.0
300m,Women,34.33,1274.0
400m,Women,48.33,1274.0
400mH,Women,51.84,1274.0
4x100m,Women,41.06,1274.0
4x200m,Women,1:25.40,1274.0
4x400m,Women,3:14.40,1274.0
100m,Women,10.67,1273.0
100mH,Women,12.11,1273.0
200m,Women,21.67,1273.0
300m,Women,34.35,1273.0
400m,Women,48.35,1273.0
400mH,Women,51.87,1273.0
4x100m,Women,41.08,1273.0
4x200m,Women,1:25.45,1273.0
4x400m,Women,3:14.52,1273.0
100mH,Women,12.12,1272.0
200m,Women,21.68,1272.0
300m,Women,34.37,1272.0
400m,Women,48.38,1272.0
400mH,Women,51.9,1272.0
4x100m,Women,41.1,1272.0
4x200m,Women,1:25.50,1272.0
4x400m,Women,3:14.63,1272.0
100m,Women,10.68,1271.0
200m,Women,21.69,1271.0
300m,Women,34.38,1271.0
400m,Women,48.4,1271.0
400mH,Women,51.93,1271.0
4x100m,Women,41.13,1271.0
4x200m,Women,1:25.55,1271.0
4x400m,Women,3:14.74,1271.0
100mH,Women,12.13,1270.0
300m,Women,34.4,1270.0
400m,Women,48.42,1270.0
400mH,Women,51.96,1270.0
4x100m,Women,41.15,1270.0
4x200m,Women,1:25.60,1270.0
4x400m,Women,3:14.85,1270.0
100mH,Women,12.14,1269.0
200m,Women,21.7,1269.0
300m,Women,34.42,1269.0
400m,Women,48.45,1269.0
400mH,Women,51.99,1269.0
4x100m,Women,41.17,1269.0
4x200m,Women,1:25.65,1269.0
4x400m,Women,3:14.97,1269.0
100m,Women,10.69,1268.0
100mH,Women,12.15,1268.0
200m,Women,21.71,1268.0
300m,Women,34.43,1268.0
400m,Women,48.47,1268.0
400mH,Women,52.02,1268.0
4x100m,Women,41.19,1268.0
4x200m,Women,1:25.70,1268.0
4x400m,Women,3:15.08,1268.0
200m,Women,21.72,1267.0
300m,Women,34.45,1267.0
400m,Women,48.5,1267.0
400mH,Women,52.05,1267.0
4x100m,Women,41.22,1267.0
4x200m,Women,1:25.75,1267.0
4x400m,Women,3:15.19,1267.0
100m,Women,10.7,1266.0
100mH,Women,12.16,1266.0
200m,Women,21.73,1266.0
300m,Women,34.47,1266.0
400m,Women,48.52,1266.0
400mH,Women,52.08,1266.0
4x100m,Women,41.24,1266.0
4x200m,Women,1:25.80,1266.0
4x400m,Women,3:15.30,1266.0
100mH,Women,12.17,1265.0
200m,Women,21.74,1265.0
300m,Women,34.48,1265.0
400m,Women,48.54,1265.0
400mH,Women,52.12,1265.0
4x100m,Women,41.26,1265.0
4x200m,Women,1:25.85,1265.0
4x400m,Women,3:15.41,1265.0
100m,Women,10.71,1264.0
200m,Women,21.75,1264.0
300m,Women,34.5,1264.0
400m,Women,48.57,1264.0
400mH,Women,52.15,1264.0
4x100m,Women,41.28,1264.0
4x200m,Women,1:25.90,1264.0
4x400m,Women,3:15.53,1264.0
100mH,Women,12.18,1263.0
200m,Women,21.76,1263.0
300m,Women,34.52,1263.0
400m,Women,48.59,1263.0
400mH,Women,52.18,1263.0
4x100m,Women,41.31,1263.0
4x200m,Women,1:25.95,1263.0
4x400m,Women,3:15.64,1263.0
100m,Women,10.72,1262.0
100mH,Women,12.19,1262.0
200m,Women,21.77,1262.0
300m,Women,34.53,1262.0
400m,Women,48.62,1262.0
400mH,Women,52.21,1262.0
4x100m,Women,41.33,1262.0
4x200m,Women,1:26.00,1262.0
4x400m,Women,3:15.75,1262.0
100mH,Women,12.2,1261.0
200m,Women,21.78,1261.0
300m,Women,34.55,1261.0
400m,Women,48.64,1261.0
400mH,Women,52.24,1261.0
4x100m,Women,41.35,1261.0
4x200m,Women,1:26.05,1261.0
4x400m,Women,3:15.87,1261.0
200m,Women,21.79,1260.0
300m,Women,34.57,1260.0
400m,Women,48.67,1260.0
400mH,Women,52.27,1260.0
4x100m,Women,41.37,1260.0
4x200m,Women,1:26.10,1260.0
4x400m,Women,3:15.98,1260.0
100m,Women,10.73,1259.0
100mH,Women,12.21,1259.0
200m,Women,21.8,1259.0
300m,Women,34.59,1259.0
400m,Women,48.69,1259.0
400mH,Women,52.3,1259.0
4x100m,Women,41.39,1259.0
4x200m,Women,1:26.15,1259.0
4x400m,Women,3:16.09,1259.0
100mH,Women,12.22,1258.0
200m,Women,21.81,1258.0
300m,Women,34.6,1258.0
400m,Women,48.72,1258.0
400mH,Women,52.33,1258.0
4x100m,Women,41.42,1258.0
4x200m,Women,1:26.20,1258.0
4x400m,Women,3:16.20,1258.0
100m,Women,10.74,1257.0
200m,Women,21.82,1257.0
300m,Women,34.62,1257.0
400m,Women,48.74,1257.0
400mH,Women,52.36,1257.0
4x100m,Women,41.44,1257.0
4x200m,Women,1:26.25,1257.0
4x400m,Women,3:16.32,1257.0
100mH,Women,12.23,1256.0
200m,Women,21.83,1256.0
300m,Women,34.64,1256.0
400m,Women,48.76,1256.0
400mH,Women,52.39,1256.0
4x100m,Women,41.46,1256.0
4x200m,Women,1:26.30,1256.0
4x400m,Women,3:16.43,1256.0
100m,Women,10.75,1255.0
100mH,Women,12.24,1255.0
200m,Women,21.84,1255.0
300m,Women,34.65,1255.0
400m,Women,48.79,1255.0
400mH,Women,52.42,1255.0
4x100m,Women,41.48,1255.0
4x200m,Women,1:26.35,1255.0
4x400m,Women,3:16.54,1255.0
200m,Women,21.85,1254.0
300m,Women,34.67,1254.0
400m,Women,48.81,1254.0
400mH,Women,52.45,1254.0
4x100m,Women,41.51,1254.0
4x200m,Women,1:26.40,1254.0
4x400m,Women,3:16.65,1254.0
100m,Women,10.76,1253.0
100mH,Women,12.25,1253.0
300m,Women,34.69,1253.0
400m,Women,48.84,1253.0
400mH,Women,52.49,1253.0
4x100m,Women,41.53,1253.0
4x200m,Women,1:26.45,1253.0
4x400m,Women,3:16.77,1253.0
100mH,Women,12.26,1252.0
200m,Women,21.86,1252.0
300m,Women,34.7,1252.0
400m,Women,48.86,1252.0
400mH,Women,52.52,1252.0
4x100m,Women,41.55,1252.0
4x200m,Women,1:26.50,1252.0
4x400m,Women,3:16.88,1252.0
100m,Women,10.77,1251.0
100mH,Women,12.27,1251.0
200m,Women,21.87,1251.0
300m,Women,34.72,1251.0
400m,Women,48.89,1251.0
400mH,Women,52.55,1251.0
4x100m,Women,41.58,1251.0
4x200m,Women,1:26.55,1251.0
4x400m,Women,3:16.99,1251.0
200m,Women,21.88,1250.0
300m,Women,34.74,1250.0
400m,Women,48.91,1250.0
400mH,Women,52.58,1250.0
4x100m,Women,41.6,1250.0
4x200m,Women,1:26.60,1250.0
4x400m,Women,3:17.11,1250.0
100mH,Women,12.28,1249.0
200m,Women,21.89,1249.0
300m,Women,34.75,1249.0
400m,Women,48.93,1249.0
400mH,Women,52.61,1249.0
4x100m,Women,41.62,1249.0
4x200m,Women,1:26.65,1249.0
4x400m,Women,3:17.22,1249.0
100m,Women,10.78,1248.0
100mH,Women,12.29,1248.0
200m,Women,21.9,1248.0
300m,Women,34.77,1248.0
400m,Women,48.96,1248.0
400mH,Women,52.64,1248.0
4x100m,Women,41.64,1248.0
4x200m,Women,1:26.70,1248.0
4x400m,Women,3:17.33,1248.0
200m,Women,21.91,1247.0
300m,Women,34.79,1247.0
400m,Women,48.98,1247.0
400mH,Women,52.67,1247.0
4x100m,Women,41.67,1247.0
4x200m,Women,1:26.75,1247.0
4x400m,Women,3:17.45,1247.0
100m,Women,10.79,1246.0
100mH,Women,12.3,1246.0
200m,Women,21.92,1246.0
300m,Women,34.8,1246.0
400m,Women,49.01,1246.0
400mH,Women,52.7,1246.0
4x100m,Women,41.69,1246.0
4x200m,Women,1:26.80,1246.0
4x400m,Women,3:17.56,1246.0
100mH,Women,12.31,1245.0
200m,Women,21.93,1245.0
300m,Women,34.82,1245.0
400m,Women,49.03,1245.0
400mH,Women,52.73,1245.0
4x100m,Women,41.71,1245.0
4x200m,Women,1:26.85,1245.0
4x400m,Women,3:17.67,1245.0
100m,Women,10.8,1244.0
100mH,Women,12.32,1244.0
200m,Women,21.94,1244.0
300m,Women,34.84,1244.0
400m,Women,49.06,1244.0
400mH,Women,52.76,1244.0
4x100m,Women,41.73,1244.0
4x200m,Women,1:26.90,1244.0
4x400m,Women,3:17.79,1244.0
200m,Women,21.95,1243.0
300m,Women,34.86,1243.0
400m,Women,49.08,1243.0
400mH,Women,52.8,1243.0
4x100m,Women,41.76,1243.0
4x200m,Women,1:26.95,1243.0
4x400m,Women,3:17.90,1243.0
100m,Women,10.81,1242.0
100mH,Women,12.33,1242.0
200m,Women,21.96,1242.0
300m,Women,34.87,1242.0
400m,Women,49.11,1242.0
400mH,Women,52.83,1242.0
4x100m,Women,41.78,1242.0
4x200m,Women,1:27.00,1242.0
4x400m,Women,3:18.01,1242.0
100mH,Women,12.34,1241.0
200m,Women,21.97,1241.0
300m,Women,34.89,1241.0
400m,Women,49.13,1241.0
400mH,Women,52.86,1241.0
4x100m,Women,41.8,1241.0
4x200m,Women,1:27.05,1241.0
4x400m,Women,3:18.13,1241.0
200m,Women,21.98,1240.0
300m,Women,34.91,1240.0
400m,Women,49.16,1240.0
400mH,Women,52.89,1240.0
4x100m,Women,41.82,1240.0
4x200m,Women,1:27.11,1240.0
4x400m,Women,3:18.24,1240.0
100m,Women,10.82,1239.0
100mH,Women,12.35,1239.0
200m,Women,21.99,1239.0
300m,Women,34.92,1239.0
400m,Women,49.18,1239.0
400mH,Women,52.92,1239.0
4x100m,Women,41.85,1239.0
4x200m,Women,1:27.16,1239.0
4x400m,Women,3:18.35,1239.0
100mH,Women,12.36,1238.0
200m,Women,22.0,1238.0
300m,Women,34.94,1238.0
400m,Women,49.2,1238.0
400mH,Women,52.95,1238.0
4x100m,Women,41.87,1238.0
